germination.logit_pheno,establishment.logit_pheno,y1surv.logit_pheno,beta_pheno,k_pheno,flowering.logit_pheno,fruitPerPlant_pheno,germination.prob,establishment.prob,y1surv.prob,flowering.prob,germinated,established,y1surv,flowered,Indiv_ID,week,week_next,elapsed_weeks,size,germination.logit_geno,establishment.logit_geno,y1surv.logit_geno,beta_geno,k_geno,flowering.logit_geno,fruitPerPlant_geno
-1.1456132294052215,0.48891462218318865,-0.15329599842633673,4.141912125924192,NA,-1.1320311993076306,NA,0.2412912565353396,0.6198507117555265,0.46175087453667946,0.24378644509045255,0,NA,NA,NA,2,11,12,1,NA,-1.7038370336619328,0.8318397986924663,-0.17477468770695173,6.010458309869218,0.0139947978748457,-0.6983174752464038,36.77238434098346
-1.1456132294052215,0.48891462218318865,-0.15329599842633673,4.141912125924192,NA,-1.1320311993076306,NA,0.2412912565353396,0.6198507117555265,0.46175087453667946,0.24378644509045255,0,NA,NA,NA,2,12,NA,NA,NA,-1.7038370336619328,0.8318397986924663,-0.17477468770695173,6.010458309869218,0.0139947978748457,-0.6983174752464038,36.77238434098346
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,1,2,1,10.672087352325184,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,2,3,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,3,4,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,4,5,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,5,6,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,6,7,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,7,8,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,8,9,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,9,10,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,10,11,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,11,12,1,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.096290329729971,0.8565275506842149,-0.1901572943034,10.672087352325184,NA,-0.9430555899908318,NA,0.10945790470342669,0.7019346499844056,0.45260341134229026,0.28028354105954956,0,NA,NA,NA,3,12,NA,NA,NA,-1.900471138166374,0.8414861771343525,-0.2409073438846616,9.765888700263517,0.008593857680643937,-1.0402048027069701,25.390414695025786
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,1,2,1,6.839302146586971,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,2,3,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,3,4,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,4,5,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,5,6,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,6,7,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,7,8,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,8,9,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,9,10,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,10,11,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,11,12,1,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-2.31896068472209,0.06254156834362931,-0.23797025128438148,6.839302146586971,NA,-0.7205056562262356,NA,0.0895647719962367,0.5156302976602626,0.4407866108579352,0.32728164370387014,0,NA,NA,NA,4,12,NA,NA,NA,-1.6887860365713805,0.2582108632315253,-0.13117408617591886,8.913302848090044,0.010912685575540891,-0.8179648698401838,26.930762834598823
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,1,2,1,6.718665568027513,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,2,3,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,3,4,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,4,5,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,5,6,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,6,7,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,7,8,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,8,9,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,9,10,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,10,11,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,11,12,1,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.3966783903294884,0.6839972709070986,-0.12477377282076645,6.718665568027513,NA,-1.141655130293851,NA,0.19834372983646498,0.664630262131666,0.4688469634676478,0.2420166067006969,0,NA,NA,NA,5,12,NA,NA,NA,-1.4756417014809227,0.6229407071756945,-0.09469292472322685,6.40342525869349,0.006536948563650078,-1.2039236686239252,27.85704432819555
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,1,2,1,7.2576584240254665,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,2,3,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,3,4,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,4,5,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,5,6,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,6,7,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,7,8,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,8,9,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,9,10,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,10,11,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,11,12,1,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-1.1411982385200794,1.0111214826584805,-0.22679007619717412,7.2576584240254665,NA,-1.213206174739824,NA,0.24210043089405692,0.7332395678375306,0.44354425129300556,0.22913424696669057,0,NA,NA,NA,6,12,NA,NA,NA,-1.1203500164900058,0.9214206711610882,-0.27341041819799966,6.756612264015787,0.0047011105631847615,-1.1621131168986343,35.72089298727238
-2.1861651616830344,0.8966083082095587,-0.13269882614098066,10.666530882448937,NA,-1.206779962742834,NA,0.10099975992291456,0.7102520105496674,0.4668738889525892,0.2302712952776121,0,NA,NA,NA,7,1,2,1,10.666530882448937,-1.6860285552908703,0.8235099126027762,-0.17629320164388845,9.713746123567038,0.00900719374948734,-0.9733689477730402,29.683536368742374
-2.1861651616830344,0.8966083082095587,-0.13269882614098066,10.666530882448937,NA,-1.206779962742834,NA,0.10099975992291456,0.7102520105496674,0.4668738889525892,0.2302712952776121,0,NA,NA,NA,7,2,3,1,NA,-1.6860285552908703,0.8235099126027762,-0.17629320164388845,9.713746123567038,0.00900719374948734,-0.9733689477730402,29.683536368742374
-2.1861651616830344,0.8966083082095587,-0.13269882614098066,10.666530882448937,NA,-1.206779962742834,NA,0.10099975992291456,0.7102520105496674,0.4668738889525892,0.2302712952776121,0,NA,NA,NA,7,3,4,1,NA,-1.6860285552908703,0.8235099126027762,-0.17629320164388845,9.713746123567038,0.00900719374948734,-0.9733689477730402,29.683536368742374
-2.1861651616830344,0.8966083082095587,-0.13269882614098066,10.666530882448937,NA,-1.206779962742834,NA,0.10099975992291456,0.7102520105496674,0.4668738889525892,0.2302712952776121,0,NA,NA,NA,7,4,5,1,NA,-1.6860285552908703,0.8235099126027762,-0.17629320164388845,9.713746123567038,0.00900719374948734,-0.9733689477730402,29.683536368742374
-2.1861651616830344,0.8966083082095587,-0.13269882614098066,10.666530882448937,NA,-1.206779962742834,NA,0.10099975992291456,0.7102520105496674,0.4668738889525892,0.2302712952776121,0,NA,NA,NA,7,5,6,1,NA,-1.6860285552908703,0.8235099126027762,-0.17629320164388845,9.713746123567038,0.00900719374948734,-0.9733689477730402,29.683536368742374
-2.1861651616830344,0.8966083082095587,-0.13269882614098066,10.666530882448937,NA,-1.206779962742834,NA,0.10099975992291456,0.7102520105496674,0.4668738889525892,0.2302712952776121,0,NA,NA,NA,7,6,7,1,NA,-1.6860285552908703,0.8235099126027762,-0.17629320164388845,9.713746123567038,0.00900719374948734,-0.9733689477730402,29.683536368742374
